 ----------------------------------------------------------------------------------------------------------------------------------
                       VISCOSITY FITTING COEFFICIENTS    

             mu = exp( A + B*logT + C*(logT)^2 + D*(logT)^3 )  [kg/m/s]      

    Species                         A                 B              C                 D              mu(298K)        mu(1000K)    
   54. NC4H8                   -3.187255e+01     8.570153e+00    -7.843941e-01     2.441413e-02     1.845992e-02     1.282604e-01
   55. IC4H8                   -2.868430e+01     7.387087e+00    -6.429690e-01     1.904230e-02     1.931193e-02     1.274496e-01
   56. CYC5H6                  -4.823650e+01     1.506553e+01    -1.665695e+00     6.433470e-02     1.031769e-02     8.683555e-02
   57. C6H6                    -4.514916e+01     1.381764e+01    -1.500979e+00     5.722343e-02     1.041293e-02     8.536790e-02
   58. CYC6H8                  -4.792563e+01     1.491579e+01    -1.634819e+00     6.243927e-02     1.151133e-02     9.840664e-02
   59. INDENE                  -4.087509e+01     1.175728e+01    -1.188351e+00     4.164520e-02     8.545850e-03     7.162536e-02
   60. C10H8                   -4.230599e+01     1.247408e+01    -1.308795e+00     4.816209e-02     8.117379e-03     6.621190e-02
   61. N                       -8.950054e+00     1.439166e+00    -1.048388e-01     4.602308e-03     3.678305e-02     8.255872e-02
   62. O                       -9.250433e+00     1.671352e+00    -1.357822e-01     5.976904e-03     4.829337e-02     1.092433e-01
   63. NO3                     -4.049310e+01     1.318712e+01    -1.558854e+00     6.479871e-02     1.871457e-02     8.849127e-02
   64. H                       -1.150929e+01     3.269415e+00    -3.413818e-01     1.479672e-02     2.930979e-01     7.135913e-01
   65. NH                       5.468368e-01    -2.398176e+00     4.332414e-01    -1.942674e-02     7.091111e-02     1.738506e-01
   66. NNH                     -6.597968e+00    -4.347552e-01     2.589307e-01    -1.566131e-02     2.825013e-02     8.999694e-02
   67. OH                       2.912358e+00    -3.513355e+00     5.953643e-01    -2.736923e-02     5.838309e-02     1.395435e-01
   68. HO2                     -8.454851e+00     4.866885e-01     1.086264e-01    -7.411021e-03     2.939770e-02     9.514082e-02
   69. NH2                      3.008410e+00    -3.725141e+00     6.578365e-01    -3.083781e-02     7.692202e-02     2.234414e-01
   70. H2NO                    -9.133389e+00    -6.058292e-02     3.044277e-01    -2.148516e-02     2.813952e-02     1.215571e-01
   71. N2H3                    -1.894708e+01     4.012684e+00    -2.638737e-01     4.999691e-03     2.407784e-02     1.139800e-01
   72. C                       -8.873186e+00     1.439166e+00    -1.048388e-01     4.602308e-03     3.972197e-02     8.915505e-02
   73. CN                      -9.816262e+00     1.628170e+00    -1.450232e-01     8.350270e-03     2.464014e-02     6.476771e-02
   74. NCO                     -2.412018e+01     6.557522e+00    -6.788321e-01     2.596833e-02     1.845656e-02     7.032085e-02
   75. CH                       1.649020e+01    -9.509077e+00     1.472954e+00    -6.936301e-02     6.705024e-02     1.695869e-01
   76. HCO                     -1.316788e+01     1.327512e+00     1.114454e-01    -1.234633e-02     1.397189e-02     6.396156e-02
   77. CH2                      7.997040e-01    -3.482956e+00     6.784202e-01    -3.449804e-02     3.328499e-02     1.044923e-01
   78. CH2S                     3.126383e+00    -4.594945e+00     8.499672e-01    -4.309735e-02     3.228050e-02     1.041343e-01
   79. H2CN                    -1.847618e+01     3.193317e+00    -9.247655e-02    -4.973056e-03     1.492650e-02     8.463194e-02
   80. CH3                     -1.321086e+00    -2.929307e+00     6.528729e-01    -3.519640e-02     3.588017e-02     1.347684e-01
   81. CH2OH                   -2.317100e+01     5.568240e+00    -4.593393e-01     1.329658e-02     2.027718e-02     1.061933e-01
   82. CH3O                    -2.309259e+01     4.915091e+00    -2.949913e-01     2.892686e-03     1.607532e-02     1.040388e-01
   83. CH3OO                   -1.265827e+01     1.019465e+00     1.877083e-01    -1.702502e-02     2.012176e-02     1.032176e-01
   84. C2H                     -1.164902e+00    -3.001564e+00     6.439858e-01    -3.450018e-02     2.368881e-02     7.873013e-02
   85. HCCO                    -1.239192e+01     2.375443e+00    -1.303036e-01     2.171012e-03     6.811193e-02     2.264930e-01
   86. CH2CN                   -1.682584e+01     3.268267e+00    -1.738741e-01     1.040532e-03     2.580395e-02     1.104443e-01
   87. C2H3                    -2.099530e+01     4.608178e+00    -3.185454e-01     6.462095e-03     2.052402e-02     1.071887e-01
   88. CH2CHO                  -2.884813e+01     7.543532e+00    -6.837513e-01     2.144893e-02     1.660199e-02     1.006686e-01
   89. CH3CO                   -2.184362e+01     4.565611e+00    -2.721991e-01     2.790467e-03     1.573830e-02     9.308339e-02
   90. C2H5                    -2.321872e+01     5.137022e+00    -3.384083e-01     5.388515e-03     1.945003e-02     1.218299e-01
   91. C2H4OH                  -2.713867e+01     6.756424e+00    -5.720306e-01     1.644227e-02     1.541094e-02     9.604762e-02
   92. CH3CHOH                 -2.711210e+01     6.638171e+00    -5.445692e-01     1.479331e-02     1.450296e-02     9.382251e-02
   93. C2H5OO                  -2.559113e+01     6.221128e+00    -5.093273e-01     1.392467e-02     1.648772e-02     9.720974e-02
   94. C2-QOOH                 -3.026475e+01     8.190983e+00    -7.833377e-01     2.651132e-02     1.620487e-02     9.793737e-02
   95. C2-OOQOOH               -2.164857e+01     4.712766e+00    -3.163798e-01     5.661737e-03     1.792981e-02     9.783761e-02
   96. C3H3                    -2.087600e+01     4.910032e+00    -4.118759e-01     1.259572e-02     1.940508e-02     8.539719e-02
   97. CHCHCH3                 -2.605354e+01     6.447073e+00    -5.301796e-01     1.439459e-02     2.085346e-02     1.258520e-01
   98. CH2CHCH2                -2.825670e+01     7.372671e+00    -6.534739e-01     1.965651e-02     2.173275e-02     1.312285e-01
